;state;income;professional;unemployment
16079;Florida;56492.0;37.3;10.2
16080;Florida;42591.0;42.4;2.6
16081;Florida;37188.0;19.7;9.9
16082;Florida;42500.0;31.4;12.9
16083;Florida;;;
16084;Florida;;;
16085;Florida;79531.0;65.9;7.8
16086;Florida;54811.0;36.8;4.1
16087;Florida;45818.0;34.4;9.9
16088;Florida;59816.0;34.5;3.8
16089;Florida;38527.0;37.3;10.8
16090;Florida;118571.0;65.6;6.1
16091;Florida;60841.0;35.5;4.1
16092;Florida;104519.0;53.6;4.9
16093;Florida;77650.0;54.7;3.4
16094;Florida;55833.0;41.1;7.7
16095;Florida;97930.0;47.3;6.2
16096;Florida;41339.0;43.9;8.4
16097;Florida;29750.0;27.3;7.7
16098;Florida;47036.0;51.4;1.4
16099;Florida;43687.0;29.5;7.9
16100;Florida;37364.0;23.7;8.6
16101;Florida;69766.0;43.8;0.9
16102;Florida;53636.0;37.4;3.8
16103;Florida;55665.0;30.7;4.9
16104;Florida;26719.0;15.6;6.0
16105;Florida;44975.0;20.6;8.6
16106;Florida;48611.0;31.2;4.8
16107;Florida;54570.0;39.3;3.7
16108;Florida;76932.0;46.2;5.5
16109;Florida;28167.0;15.9;10.9
16110;Florida;35565.0;28.4;10.6
16111;Florida;51574.0;28.9;6.1
16112;Florida;50398.0;20.9;13.8
16113;Florida;80132.0;41.0;5.5
16114;Florida;73386.0;56.3;2.2
16115;Florida;133958.0;61.2;8.1
16116;Florida;68529.0;47.9;5.6
16117;Florida;35000.0;15.5;12.6
16118;Florida;53167.0;29.5;13.3
16119;Florida;;;
16120;Florida;;;
16121;Florida;56948.0;44.0;2.6
16122;Florida;33142.0;18.8;12.0
16123;Florida;64671.0;51.0;5.3
16124;Florida;69146.0;44.0;2.0
16125;Florida;106071.0;54.2;1.3
16126;Florida;45582.0;55.6;3.5
16127;Florida;73819.0;48.6;4.8
16128;Florida;67813.0;64.7;5.2
16129;Florida;73750.0;50.2;6.7
16130;Florida;57733.0;56.3;4.9
16131;Florida;40150.0;22.7;9.2
16132;Florida;41324.0;40.2;7.6
16133;Florida;25653.0;29.2;3.3
16134;Florida;41223.0;36.2;3.8
16135;Florida;54833.0;33.8;3.3
16136;Florida;125625.0;56.1;1.1
16137;Florida;75375.0;62.6;2.1
16138;Florida;72167.0;56.5;2.0
16139;Florida;36085.0;33.5;7.6
16140;Florida;95093.0;60.5;4.5
16141;Florida;37658.0;43.9;4.4
16142;Florida;41889.0;43.4;2.1
16143;Florida;36969.0;20.7;7.3
16144;Florida;51000.0;19.1;9.1
16145;Florida;40406.0;17.2;12.1
16146;Florida;28363.0;15.5;16.4
16147;Florida;47264.0;25.3;14.3
16148;Florida;32173.0;17.7;10.8
16149;Florida;37902.0;35.0;8.1
16150;Florida;37583.0;25.7;6.4
16151;Florida;37171.0;21.3;10.9
16152;Florida;57757.0;23.9;17.9
16153;Florida;41276.0;21.6;12.4
16154;Florida;40332.0;18.8;12.7
16155;Florida;26346.0;22.6;8.0
16156;Florida;36213.0;14.4;12.8
16157;Florida;41968.0;20.6;8.5
16158;Florida;62188.0;33.1;12.2
16159;Florida;36822.0;23.2;8.9
16160;Florida;29719.0;19.5;13.4
16161;Florida;43782.0;17.2;6.0
16162;Florida;59167.0;28.9;13.1
16163;Florida;32414.0;6.4;12.8
16164;Florida;18632.0;18.6;15.7
16165;Florida;41092.0;26.5;12.9
16166;Florida;47933.0;19.9;16.8
16167;Florida;27134.0;13.2;18.5
16168;Florida;39442.0;16.6;7.3
16169;Florida;46025.0;17.6;8.9
16170;Florida;30455.0;17.1;15.2
16171;Florida;34397.0;21.9;9.2
16172;Florida;36944.0;23.1;15.1
16173;Florida;26250.0;20.8;15.0
16174;Florida;28891.0;22.9;9.4
16175;Florida;20097.0;15.1;8.9
16176;Florida;19375.0;17.9;14.7
16177;Florida;30074.0;12.8;7.4
16178;Florida;36940.0;23.1;5.8
16179;Florida;38008.0;19.9;13.9
16180;Florida;27210.0;22.7;2.5
16181;Florida;38782.0;22.3;5.3
16182;Florida;27270.0;15.6;5.7
16183;Florida;32411.0;20.5;8.3
16184;Florida;23007.0;7.5;7.0
16185;Florida;25714.0;13.0;10.7
16186;Florida;33438.0;11.2;5.0
16187;Florida;41334.0;17.9;7.4
16188;Florida;37259.0;20.9;8.8
16189;Florida;30208.0;14.0;3.3
16190;Florida;19772.0;4.8;3.9
16191;Florida;27412.0;14.1;8.6
16192;Florida;30500.0;20.2;6.1
16193;Florida;37050.0;16.7;6.5
16194;Florida;30822.0;13.0;7.5
16195;Florida;24119.0;6.6;5.7
16196;Florida;16809.0;11.6;14.1
16197;Florida;27922.0;14.0;6.6
16198;Florida;40331.0;17.0;10.2
16199;Florida;30855.0;18.3;8.6
16200;Florida;29769.0;11.0;10.4
16201;Florida;38547.0;17.5;17.0
16202;Florida;28893.0;11.0;13.6
16203;Florida;27371.0;17.3;19.5
16204;Florida;27201.0;21.4;18.4
16205;Florida;36455.0;22.4;17.8
16206;Florida;47446.0;35.4;11.2
16207;Florida;53220.0;33.4;12.1
16208;Florida;37554.0;21.9;13.1
16209;Florida;104420.0;53.7;5.4
16210;Florida;34188.0;25.9;7.2
16211;Florida;46740.0;39.2;8.3
16212;Florida;105000.0;54.7;5.5
16213;Florida;90139.0;59.3;8.1
16214;Florida;22353.0;38.0;8.2
16215;Florida;59931.0;49.0;7.3
16216;Florida;20904.0;12.8;21.3
16217;Florida;22490.0;10.5;21.4
16218;Florida;15649.0;8.7;14.3
16219;Florida;23452.0;10.5;19.0
16220;Florida;36518.0;22.5;4.9
16221;Florida;50042.0;18.7;3.2
16222;Florida;19589.0;5.6;12.2
16223;Florida;25220.0;12.6;11.8
16224;Florida;22094.0;19.2;19.5
16225;Florida;23686.0;14.9;16.5
16226;Florida;21121.0;14.0;12.0
16227;Florida;27019.0;16.4;22.3
16228;Florida;30099.0;23.2;13.7
16229;Florida;13704.0;17.8;22.1
16230;Florida;25301.0;11.7;21.9
16231;Florida;25450.0;24.7;22.8
16232;Florida;22473.0;28.7;17.8
16233;Florida;15456.0;13.1;13.2
16234;Florida;22539.0;10.3;20.4
16235;Florida;23944.0;6.8;12.1
16236;Florida;60057.0;40.5;4.2
16237;Florida;50023.0;23.1;6.3
16238;Florida;30352.0;22.8;9.5
16239;Florida;25153.0;21.6;11.4
16240;Florida;25877.0;8.0;10.6
16241;Florida;29038.0;10.6;9.0
16242;Florida;16083.0;8.1;5.2
16243;Florida;24254.0;9.8;12.2
16244;Florida;24432.0;15.3;17.3
16245;Florida;41406.0;39.2;10.5
16246;Florida;49468.0;31.0;13.5
16247;Florida;81791.0;57.8;2.1
16248;Florida;61981.0;49.5;9.0
16249;Florida;67500.0;45.4;4.9
16250;Florida;24102.0;22.6;8.6
16251;Florida;30119.0;9.7;7.3
16252;Florida;24087.0;25.2;5.8
16253;Florida;23073.0;16.0;2.6
16254;Florida;20960.0;24.4;6.3
16255;Florida;15057.0;18.9;22.0
16256;Florida;20244.0;18.5;27.3
16257;Florida;14798.0;24.9;19.2
16258;Florida;21349.0;24.6;6.6
16259;Florida;74102.0;58.7;5.9
16260;Florida;79769.0;71.0;1.9
16261;Florida;35757.0;46.0;1.3
16262;Florida;87409.0;63.2;0.9
16263;Florida;;;
16264;Florida;51510.0;46.4;7.5
16265;Florida;67296.0;48.6;8.9
16266;Florida;70641.0;51.8;4.8
16267;Florida;73241.0;64.2;2.6
16268;Florida;172750.0;68.2;2.4
16269;Florida;26570.0;27.7;0.6
16270;Florida;28568.0;14.0;10.6
16271;Florida;49357.0;24.6;3.9
16272;Florida;40223.0;25.8;2.4
16273;Florida;43659.0;35.2;6.7
16274;Florida;40572.0;32.8;3.2
16275;Florida;39821.0;30.3;6.2
16276;Florida;51857.0;41.7;4.0
16277;Florida;70741.0;41.5;4.5
16278;Florida;100565.0;68.9;2.8
16279;Florida;102275.0;57.7;3.3
16280;Florida;61571.0;68.0;4.0
16281;Florida;88469.0;66.8;4.8
16282;Florida;156406.0;58.7;2.0
16283;Florida;24588.0;54.4;4.1
16284;Florida;71108.0;48.3;2.9
16285;Florida;100139.0;57.3;5.8
16286;Florida;73790.0;44.0;3.9
16287;Florida;37440.0;21.6;6.4
16288;Florida;38684.0;38.9;4.2
16289;Florida;31094.0;33.5;5.8
16290;Florida;78125.0;56.1;1.2
16291;Florida;33194.0;33.2;7.2
16292;Florida;51169.0;54.8;3.5
16293;Florida;37014.0;32.4;5.0
16294;Florida;25139.0;33.6;2.2
16295;Florida;35668.0;33.5;4.5
16296;Florida;65307.0;46.3;7.8
16297;Florida;55644.0;48.7;1.8
16298;Florida;173510.0;60.2;1.8
16299;Florida;101569.0;63.0;6.6
16300;Florida;118672.0;73.7;7.2
16301;Florida;100729.0;69.0;1.1
16302;Florida;85575.0;45.9;2.0
16303;Florida;48242.0;27.1;4.8
16304;Florida;49672.0;35.3;5.0
16305;Florida;26232.0;15.5;3.9
16306;Florida;35919.0;16.1;6.8
16307;Florida;38305.0;20.6;5.5
16308;Florida;32560.0;10.7;5.3
16309;Florida;14699.0;28.4;4.3
16310;Florida;26061.0;17.5;7.0
16311;Florida;25300.0;25.3;5.4
16312;Florida;21601.0;6.0;6.9
16313;Florida;25453.0;6.5;9.4
16314;Florida;15665.0;7.1;5.3
16315;Florida;22515.0;9.8;10.5
16316;Florida;21250.0;6.8;9.6
16317;Florida;26736.0;8.3;3.5
16318;Florida;25982.0;11.4;6.3
16319;Florida;28939.0;8.0;8.8
16320;Florida;26127.0;22.0;8.0
16321;Florida;21805.0;11.2;13.4
16322;Florida;23295.0;5.8;8.3
16323;Florida;34860.0;18.4;2.9
16324;Florida;24616.0;21.1;10.7
16325;Florida;52855.0;27.1;11.4
16326;Florida;32121.0;20.0;13.4
16327;Florida;28302.0;23.0;7.3
16328;Florida;28386.0;18.0;8.1
16329;Florida;38957.0;24.8;3.0
16330;Florida;37051.0;19.7;6.6
16331;Florida;50313.0;38.1;5.4
16332;Florida;38981.0;24.4;8.0
16333;Florida;40603.0;23.1;6.9
16334;Florida;48835.0;35.2;7.9
16335;Florida;74828.0;39.7;3.3
16336;Florida;65179.0;41.8;5.1
16337;Florida;104408.0;64.0;3.9
16338;Florida;124757.0;67.0;2.0
16339;Florida;43564.0;34.7;3.9
16340;Florida;63750.0;57.9;3.4
16341;Florida;44334.0;41.7;3.7
16342;Florida;64906.0;61.9;4.9
16343;Florida;30776.0;24.1;3.7
16344;Florida;48946.0;38.5;9.6
16345;Florida;34805.0;12.7;7.6
16346;Florida;35025.0;27.8;9.1
16347;Florida;30240.0;33.5;10.6
16348;Florida;46019.0;30.8;1.8
16349;Florida;40571.0;40.6;9.6
16350;Florida;52611.0;42.6;4.1
16351;Florida;30613.0;40.0;3.4
16352;Florida;37824.0;34.3;0.6
16353;Florida;65942.0;66.2;5.9
16354;Florida;87281.0;72.2;4.8
16355;Florida;83056.0;63.7;1.1
16356;Florida;103138.0;72.6;5.4
16357;Florida;106141.0;84.6;1.4
16358;Florida;74115.0;59.9;0.9
16359;Florida;90865.0;65.9;7.1
16360;Florida;65893.0;74.6;1.1
16361;Florida;103505.0;71.6;6.9
16362;Florida;117091.0;65.1;3.6
16363;Florida;44587.0;28.0;4.3
16364;Florida;46571.0;39.1;6.8
16365;Florida;42649.0;38.1;9.1
16366;Florida;32778.0;40.1;3.9
16367;Florida;77083.0;56.1;1.7
16368;Florida;68750.0;60.5;9.8
16369;Florida;31429.0;32.4;13.1
16370;Florida;160972.0;68.2;5.8
16371;Florida;116346.0;69.1;1.2
16372;Florida;154183.0;69.7;2.5
16373;Florida;98472.0;56.0;1.9
16374;Florida;112792.0;51.3;4.2
16375;Florida;31875.0;38.5;20.3
16376;Florida;67500.0;57.1;3.7
16377;Florida;62380.0;51.3;4.5
16378;Florida;65650.0;49.8;9.0
16379;Florida;52390.0;40.6;2.0
16380;Florida;79355.0;43.0;0.5
16381;Florida;49489.0;43.9;4.7
16382;Florida;56080.0;55.6;8.7
16383;Florida;202946.0;65.2;4.5
16384;Florida;55000.0;55.4;6.8
16385;Florida;81087.0;56.5;3.7
16386;Florida;;62.8;5.6
16387;Florida;123676.0;65.0;4.0
16388;Florida;158188.0;71.4;0.9
16389;Florida;115852.0;61.0;1.2
16390;Florida;141667.0;63.1;0.7
16391;Florida;206741.0;66.2;2.6
16392;Florida;128750.0;58.5;4.8
16393;Florida;84432.0;52.8;5.0
16394;Florida;166786.0;62.2;5.1
16395;Florida;109239.0;49.7;5.7
16396;Florida;137969.0;58.2;8.9
16397;Florida;68817.0;30.2;6.9
16398;Florida;115273.0;52.1;11.5
16399;Florida;46157.0;19.7;9.6
16400;Florida;83750.0;48.7;3.2
16401;Florida;58628.0;25.3;9.8
16402;Florida;52997.0;17.6;7.9
16403;Florida;51307.0;23.9;7.1
16404;Florida;30625.0;14.5;18.1
16405;Florida;104911.0;65.7;8.1
16406;Florida;72877.0;48.0;8.4
16407;Florida;80188.0;55.0;3.6
16408;Florida;76611.0;50.9;4.3
16409;Florida;48198.0;45.3;5.5
16410;Florida;90893.0;43.0;5.5
16411;Florida;125484.0;54.5;7.1
16412;Florida;86076.0;50.0;2.3
16413;Florida;37984.0;28.8;5.8
16414;Florida;61820.0;51.2;4.5
16415;Florida;53920.0;33.2;2.2
16416;Florida;70361.0;31.4;4.7
16417;Florida;112674.0;51.5;4.0
16418;Florida;51722.0;31.4;3.1
16419;Florida;67257.0;37.7;5.5
16420;Florida;52577.0;32.5;3.4
16421;Florida;51641.0;28.9;4.8
16422;Florida;41711.0;30.3;2.5
16423;Florida;44667.0;36.6;5.2
16424;Florida;33588.0;18.9;2.9
16425;Florida;36350.0;24.3;5.3
16426;Florida;71833.0;40.8;1.9
16427;Florida;47841.0;30.4;5.7
16428;Florida;;29.7;17.8
16429;Florida;48693.0;34.4;3.1
16430;Florida;51620.0;36.7;5.9
16431;Florida;54271.0;31.6;9.7
16432;Florida;84860.0;48.8;7.8
16433;Florida;51131.0;28.3;5.9
16434;Florida;40777.0;34.1;4.2
16435;Florida;36849.0;17.1;6.6
16436;Florida;61215.0;34.4;4.7
16437;Florida;23409.0;17.3;6.2
16438;Florida;36120.0;14.4;1.7
16439;Florida;45000.0;26.6;10.1
16440;Florida;45454.0;22.2;3.7
16441;Florida;49492.0;39.2;4.6
16442;Florida;23588.0;13.8;1.0
16443;Florida;42935.0;21.9;5.8
16444;Florida;58787.0;34.7;5.2
16445;Florida;43991.0;33.7;7.1
16446;Florida;43992.0;23.0;8.2
16447;Florida;43705.0;22.3;7.2
16448;Florida;79333.0;51.2;4.1
16449;Florida;51609.0;39.4;9.4
16450;Florida;86920.0;50.8;1.5
16451;Florida;74498.0;40.9;5.5
16452;Florida;79451.0;46.8;4.5
16453;Florida;78553.0;40.4;13.0
16454;Florida;86314.0;50.0;1.5
16455;Florida;38500.0;34.3;5.3
16456;Florida;46000.0;34.5;4.0
16457;Florida;68229.0;45.6;4.8
16458;Florida;36402.0;12.8;11.0
16459;Florida;58897.0;23.8;3.9
16460;Florida;71589.0;37.7;3.5
16461;Florida;31321.0;17.8;1.5
16462;Florida;22274.0;18.4;6.4
16463;Florida;20164.0;9.7;12.8
16464;Florida;25371.0;16.6;9.0
16465;Florida;36954.0;19.4;9.2
16466;Florida;58942.0;44.8;2.5
16467;Florida;49022.0;42.2;1.9
16468;Florida;25687.0;13.7;10.0
16469;Florida;24087.0;17.9;8.5
16470;Florida;47463.0;22.1;11.8
16471;Florida;31199.0;17.5;10.9
16472;Florida;40529.0;12.0;15.9
16473;Florida;50504.0;23.4;8.7
16474;Florida;29515.0;19.4;13.9
16475;Florida;100631.0;52.7;8.3
16476;Florida;77589.0;47.3;6.0
16477;Florida;24413.0;30.5;5.5
16478;Florida;40882.0;30.1;5.9
16479;Florida;52292.0;29.3;5.9
16480;Florida;65815.0;39.8;10.5
16481;Florida;37807.0;38.2;14.4
16482;Florida;61907.0;40.6;8.5
16483;Florida;35188.0;31.7;10.0
16484;Florida;48391.0;22.4;6.0
16485;Florida;52837.0;32.7;14.2
16486;Florida;36190.0;19.1;12.2
16487;Florida;62594.0;26.0;8.5
16488;Florida;48697.0;29.8;11.6
16489;Florida;38217.0;17.6;14.4
16490;Florida;42123.0;23.1;7.0
16491;Florida;40000.0;19.6;7.7
16492;Florida;46112.0;17.4;4.3
16493;Florida;48542.0;21.5;12.9
16494;Florida;22053.0;14.1;17.9
16495;Florida;48162.0;24.6;10.4
16496;Florida;49914.0;25.1;9.0
16497;Florida;31380.0;15.4;6.9
16498;Florida;48286.0;20.7;11.2
16499;Florida;100347.0;43.6;1.9
16500;Florida;77337.0;42.0;5.7
16501;Florida;80057.0;43.9;3.4
16502;Florida;57829.0;22.8;6.5
16503;Florida;43537.0;28.6;9.6
16504;Florida;25560.0;13.7;6.0
16505;Florida;29325.0;19.1;5.6
16506;Florida;54645.0;22.0;5.6
16507;Florida;35257.0;17.8;6.0
16508;Florida;45820.0;24.1;6.1
16509;Florida;41817.0;30.2;11.8
16510;Florida;48381.0;28.9;11.8
16511;Florida;85640.0;36.9;2.4
16512;Florida;68583.0;26.4;4.3
16513;Florida;65438.0;32.0;4.3
16514;Florida;32140.0;28.1;13.1
16515;Florida;86750.0;45.8;9.9
16516;Florida;85893.0;43.5;5.1
16517;Florida;45897.0;45.1;9.7
16518;Florida;49470.0;31.3;7.7
16519;Florida;60201.0;29.0;6.5
16520;Florida;42604.0;21.8;11.9
16521;Florida;43516.0;20.3;12.2
16522;Florida;32728.0;22.0;12.2
16523;Florida;29994.0;8.8;15.5
16524;Florida;25196.0;11.6;15.0
16525;Florida;27370.0;10.7;12.2
16526;Florida;35938.0;22.8;11.9
16527;Florida;51973.0;17.6;12.8
16528;Florida;58883.0;30.6;8.1
16529;Florida;68239.0;36.1;8.3
16530;Florida;61186.0;43.3;11.5
16531;Florida;32671.0;18.0;12.9
16532;Florida;80903.0;33.1;8.2
16533;Florida;51618.0;21.2;11.6
16534;Florida;36131.0;23.3;6.6
16535;Florida;21791.0;6.2;17.2
16536;Florida;50812.0;31.7;9.4
16537;Florida;37897.0;20.5;17.3
16538;Florida;26498.0;16.5;15.0
16539;Florida;71692.0;31.0;6.1
16540;Florida;61088.0;40.2;6.6
16541;Florida;29479.0;22.4;6.7
16542;Florida;68201.0;28.9;4.2
16543;Florida;55071.0;38.8;8.3
16544;Florida;31777.0;18.8;7.5
16545;Florida;45248.0;29.0;4.9
16546;Florida;73798.0;35.2;5.6
16547;Florida;74531.0;33.3;1.4
16548;Florida;77972.0;39.9;7.0
16549;Florida;50875.0;27.3;3.5
16550;Florida;44426.0;21.0;3.5
16551;Florida;90313.0;43.2;7.3
16552;Florida;95844.0;37.4;3.1
16553;Florida;39006.0;21.2;6.4
16554;Florida;52148.0;24.4;3.7
16555;Florida;36046.0;17.9;9.6
16556;Florida;48059.0;21.4;4.5
16557;Florida;55542.0;20.3;3.6
16558;Florida;43532.0;17.5;10.4
16559;Florida;32906.0;12.5;7.1
16560;Florida;27079.0;11.6;8.7
16561;Florida;33696.0;23.1;5.9
16562;Florida;37861.0;6.8;7.9
16563;Florida;59174.0;17.6;4.1
16564;Florida;71250.0;19.2;0.0
16565;Florida;;;
16566;Florida;70306.0;35.9;3.2
16567;Florida;80250.0;38.1;0.9
16568;Florida;58867.0;28.3;4.4
16569;Florida;78188.0;35.6;8.1
16570;Florida;38013.0;21.7;3.9
16571;Florida;37048.0;30.7;4.4
16572;Florida;32879.0;11.4;9.1
16573;Florida;47483.0;25.2;1.4
16574;Florida;77403.0;38.4;7.0
16575;Florida;87357.0;50.0;6.3
16576;Florida;89940.0;36.2;4.7
16577;Florida;90114.0;43.8;2.8
16578;Florida;52240.0;29.6;8.7
16579;Florida;57944.0;29.2;6.7
16580;Florida;61825.0;39.0;2.5
16581;Florida;85540.0;43.6;5.9
16582;Florida;35000.0;29.1;7.4
16583;Florida;60972.0;25.2;3.2
16584;Florida;51705.0;27.7;5.9
16585;Florida;69258.0;30.0;4.0
16586;Florida;53688.0;29.2;5.9
16587;Florida;84583.0;42.2;6.2
16588;Florida;75774.0;43.3;3.7
16589;Florida;78712.0;36.7;6.1
16590;Florida;59129.0;33.6;4.5
16591;Florida;60299.0;30.1;9.0
16592;Florida;58438.0;33.1;7.1
16593;Florida;47632.0;28.4;8.5
16594;Florida;49746.0;29.1;6.6
16595;Florida;45401.0;30.7;7.2
16596;Florida;78324.0;34.1;4.8
16597;Florida;53503.0;34.8;6.6
16598;Florida;51397.0;31.4;5.2
16599;Florida;37330.0;31.5;8.7
16600;Florida;42869.0;29.6;3.2
16601;Florida;42404.0;24.5;5.1
16602;Florida;38958.0;14.9;5.7
16603;Florida;77717.0;41.0;6.6
16604;Florida;80370.0;37.2;7.8
16605;Florida;61132.0;30.0;4.7
16606;Florida;72539.0;32.2;7.7
16607;Florida;70981.0;39.3;4.0
16608;Florida;53125.0;38.5;6.0
16609;Florida;55080.0;47.6;9.3
16610;Florida;66519.0;34.5;4.8
16611;Florida;76806.0;37.6;3.5
16612;Florida;50559.0;35.4;3.8
16613;Florida;85000.0;45.6;4.9
16614;Florida;74188.0;37.8;4.3
16615;Florida;57792.0;46.9;5.5
16616;Florida;66094.0;38.5;8.1
16617;Florida;57356.0;33.9;6.9
16618;Florida;82021.0;41.8;4.0
16619;Florida;70044.0;42.1;5.7
16620;Florida;90060.0;41.7;2.9
16621;Florida;88456.0;51.5;3.0
16622;Florida;96250.0;45.0;7.3
16623;Florida;66019.0;33.3;9.7
16624;Florida;51964.0;32.4;4.7
16625;Florida;79464.0;30.8;7.2
16626;Florida;41705.0;17.8;3.3
16627;Florida;46786.0;27.6;7.0
16628;Florida;37188.0;27.3;4.9
16629;Florida;;;
16630;Florida;;;
16631;Florida;;22.0;13.7
16632;Florida;;;
16633;Florida;;;
16634;Florida;;;
16635;Florida;11824.0;1.7;54.3
16636;Florida;;;
16637;Florida;;;
16638;Florida;;;
16639;Florida;;;
16640;Florida;114000.0;33.6;3.0
16641;Florida;66667.0;34.8;3.0
16642;Florida;41905.0;32.4;2.6
16643;Florida;82614.0;39.5;4.9
16644;Florida;72431.0;26.7;6.3
16645;Florida;54826.0;30.6;2.6
16646;Florida;63125.0;39.1;2.3
16647;Florida;70667.0;38.9;5.7
16648;Florida;64097.0;27.7;0.7
16649;Florida;65060.0;23.6;0.7
16650;Florida;53430.0;29.2;2.8
16651;Florida;64519.0;26.1;1.0
16652;Florida;32336.0;18.0;5.1
16653;Florida;54217.0;24.8;6.1
16654;Florida;81292.0;37.1;4.7
16655;Florida;67500.0;36.9;3.2
16656;Florida;77740.0;33.9;0.6
16657;Florida;94042.0;35.4;2.4
16658;Florida;83500.0;34.1;11.2
16659;Florida;50020.0;17.1;2.8
16660;Florida;53722.0;27.6;6.0
16661;Florida;65175.0;29.8;1.7
16662;Florida;58379.0;40.3;5.7
16663;Florida;75547.0;24.3;2.1
16664;Florida;65900.0;34.6;1.1
16665;Florida;45156.0;34.4;4.2
16666;Florida;87500.0;39.8;0.0
16667;Florida;51394.0;31.8;3.5
16668;Florida;;12.9;11.4
16669;Florida;;;
16670;Florida;;;
16671;Florida;45096.0;27.8;6.7
16672;Florida;59053.0;41.3;11.8
16673;Florida;122000.0;77.2;4.2
16674;Florida;70521.0;49.2;6.0
16675;Florida;70099.0;37.6;4.0
16676;Florida;75578.0;37.9;3.0
16677;Florida;56883.0;33.5;10.8
16678;Florida;78449.0;39.9;5.9
16679;Florida;54944.0;24.4;5.7
16680;Florida;66715.0;29.9;3.6
16681;Florida;54493.0;24.7;5.4
16682;Florida;66193.0;30.0;1.8
16683;Florida;;;
16684;Florida;57205.0;36.9;5.6
16685;Florida;48281.0;25.0;5.8
16686;Florida;65205.0;36.1;5.8
16687;Florida;58450.0;34.0;7.1
16688;Florida;46596.0;24.5;10.9
16689;Florida;55982.0;30.9;7.9
16690;Florida;61744.0;39.1;4.8
16691;Florida;58478.0;35.0;10.0
16692;Florida;71995.0;49.6;7.5
16693;Florida;110250.0;50.3;5.0
16694;Florida;94167.0;49.6;6.7
16695;Florida;91615.0;52.0;3.8
16696;Florida;55125.0;32.6;6.5
16697;Florida;62684.0;40.9;4.4
16698;Florida;52067.0;24.4;7.0
16699;Florida;47689.0;42.2;5.3
16700;Florida;64167.0;36.8;7.7
16701;Florida;72312.0;42.0;11.3
16702;Florida;67917.0;56.3;2.6
16703;Florida;64223.0;37.5;5.6
16704;Florida;55658.0;27.7;4.8
16705;Florida;47676.0;26.5;5.9
16706;Florida;50652.0;33.1;3.9
16707;Florida;47875.0;25.9;1.7
16708;Florida;47266.0;26.0;5.6
16709;Florida;41990.0;24.5;11.3
16710;Florida;57961.0;29.8;4.6
16711;Florida;72031.0;34.1;3.3
16712;Florida;57500.0;39.2;6.3
16713;Florida;32143.0;21.3;9.8
16714;Florida;54750.0;27.0;5.6
16715;Florida;38256.0;19.3;7.5
16716;Florida;54479.0;33.2;3.1
16717;Florida;57156.0;27.3;5.5
16718;Florida;67750.0;35.8;1.0
16719;Florida;73500.0;47.4;1.9
16720;Florida;72844.0;51.3;10.8
16721;Florida;81250.0;39.7;3.5
16722;Florida;68804.0;36.5;5.2
16723;Florida;59946.0;36.4;2.5
16724;Florida;90583.0;51.4;3.9
16725;Florida;;;
16726;Florida;;;
16727;Florida;46500.0;24.4;5.8
16728;Florida;42240.0;9.5;12.0
16729;Florida;37700.0;21.6;10.0
16730;Florida;31525.0;7.7;15.0
16731;Florida;27006.0;15.6;14.6
16732;Florida;41826.0;19.8;10.7
16733;Florida;45000.0;16.1;8.3
16734;Florida;30175.0;24.9;12.0
16735;Florida;36295.0;21.7;3.5
16736;Florida;48266.0;40.2;6.4
16737;Florida;49973.0;21.7;3.6
16738;Florida;;;
16739;Florida;68564.0;61.1;4.1
16740;Florida;42835.0;62.8;3.1
16741;Florida;16250.0;25.7;32.9
16742;Florida;21453.0;8.0;20.1
16743;Florida;60762.0;62.2;2.5
16744;Florida;45458.0;47.0;3.5
16745;Florida;57544.0;48.7;5.7
16746;Florida;74297.0;52.6;1.7
16747;Florida;56424.0;50.4;4.1
16748;Florida;26680.0;19.9;9.8
16749;Florida;34194.0;17.4;15.1
16750;Florida;29192.0;16.9;16.2
16751;Florida;28125.0;14.9;19.4
16752;Florida;33443.0;13.9;13.3
16753;Florida;35300.0;14.7;8.5
16754;Florida;35606.0;23.0;12.0
16755;Florida;55771.0;25.1;4.0
16756;Florida;39235.0;10.1;9.6
16757;Florida;37821.0;26.8;13.7
16758;Florida;41940.0;19.0;10.0
16759;Florida;36612.0;8.9;10.3
16760;Florida;36161.0;28.2;9.8
16761;Florida;31000.0;8.6;9.8
16762;Florida;33750.0;26.8;10.8
16763;Florida;61375.0;47.5;4.9
16764;Florida;82339.0;61.5;2.2
16765;Florida;72083.0;57.6;4.1
16766;Florida;104385.0;59.8;1.7
16767;Florida;72991.0;49.3;1.6
16768;Florida;40246.0;16.8;5.7
16769;Florida;37169.0;22.5;9.7
16770;Florida;41050.0;28.0;11.4
16771;Florida;46162.0;25.7;10.1
16772;Florida;32417.0;17.2;7.0
16773;Florida;30212.0;22.4;8.7
16774;Florida;34745.0;20.7;14.6
16775;Florida;30507.0;22.0;8.1
16776;Florida;32194.0;20.5;7.8
16777;Florida;41318.0;32.2;5.1
16778;Florida;32813.0;17.8;9.4
16779;Florida;45265.0;39.2;3.1
16780;Florida;28929.0;22.5;6.9
16781;Florida;29529.0;9.6;10.8
16782;Florida;28852.0;12.1;8.4
16783;Florida;41684.0;34.7;6.2
16784;Florida;46323.0;33.0;10.6
16785;Florida;37034.0;28.8;7.6
16786;Florida;34116.0;19.4;5.6
16787;Florida;57807.0;36.6;7.9
16788;Florida;37838.0;31.6;5.3
