;state;population
9912;California;3472
9913;California;5108
9914;California;3129
9915;California;2972
9916;California;5911
9917;California;6087
9918;California;3413
9919;California;3290
9920;California;4646
9921;California;2973
9922;California;4953
9923;California;5011
9924;California;6305
9925;California;4816
9926;California;4835
9927;California;4246
9928;California;3091
9929;California;2592
9930;California;3806
9931;California;5155
9932;California;4372
9933;California;4235
9934;California;4075
9935;California;2361
9936;California;2264
9937;California;3365
9938;California;5361
9939;California;2335
9940;California;4677
9941;California;5392
9942;California;2597
9943;California;3481
9944;California;5178
9945;California;3921
9946;California;4537
9947;California;2722
9948;California;4456
9949;California;3429
9950;California;3432
9951;California;3788
9952;California;5809
9953;California;4634
9954;California;4171
9955;California;3249
9956;California;5054
9957;California;9366
9958;California;5503
9959;California;5301
9960;California;4698
9961;California;1853
9962;California;4897
9963;California;5940
9964;California;3570
9965;California;5342
9966;California;5043
9967;California;7310
9968;California;7806
9969;California;5084
9970;California;5149
9971;California;4783
9972;California;3587
9973;California;5120
9974;California;3945
9975;California;3061
9976;California;4893
9977;California;5090
9978;California;4454
9979;California;4384
9980;California;5907
9981;California;4108
9982;California;5626
9983;California;3116
9984;California;2420
9985;California;6964
9986;California;6768
9987;California;6942
9988;California;3799
9989;California;6726
9990;California;7477
9991;California;3451
9992;California;4397
9993;California;6225
9994;California;6915
9995;California;5178
9996;California;5047
9997;California;7215
9998;California;4505
9999;California;4226
10000;California;5878
10001;California;4423
10002;California;8390
10003;California;3978
10004;California;4281
10005;California;3580
10006;California;4678
10007;California;9020
10008;California;6180
10009;California;4911
10010;California;7510
10011;California;7075
10012;California;4670
10013;California;5633
10014;California;3956
10015;California;3157
10016;California;5397
10017;California;2497
10018;California;5139
10019;California;7113
10020;California;5660
10021;California;4342
10022;California;4054
10023;California;4134
10024;California;3892
10025;California;7113
10026;California;3858
10027;California;4117
10028;California;1616
10029;California;3446
10030;California;11425
10031;California;4813
10032;California;4572
10033;California;4451
10034;California;6124
10035;California;13864
10036;California;304
10037;California;84
10038;California;0
10039;California;782
10040;California;513
10041;California;242
10042;California;0
10043;California;3985
10044;California;2008
10045;California;3168
10046;California;4140
10047;California;2549
10048;California;1882
10049;California;4421
10050;California;7645
10051;California;6017
10052;California;5098
10053;California;5313
10054;California;4987
10055;California;5349
10056;California;5089
10057;California;4751
10058;California;8462
10059;California;2121
10060;California;4116
10061;California;3608
10062;California;5066
10063;California;3504
10064;California;5667
10065;California;2731
10066;California;5674
10067;California;5043
10068;California;5129
10069;California;1751
10070;California;2280
10071;California;4215
10072;California;6660
10073;California;4271
10074;California;6299
10075;California;3715
10076;California;4505
10077;California;6365
10078;California;3849
10079;California;3821
10080;California;3291
10081;California;6073
10082;California;9876
10083;California;3486
10084;California;4176
10085;California;13879
10086;California;3517
10087;California;2805
10088;California;5059
10089;California;3310
10090;California;4119
10091;California;3479
10092;California;3543
10093;California;4086
10094;California;5136
10095;California;5182
10096;California;1723
10097;California;4601
10098;California;3442
10099;California;2861
10100;California;2819
10101;California;5059
10102;California;6476
10103;California;4573
10104;California;3944
10105;California;2915
10106;California;4512
10107;California;6166
10108;California;22858
10109;California;3252
10110;California;3418
10111;California;3221
10112;California;12252
10113;California;6739
10114;California;5787
10115;California;1457
10116;California;2040
10117;California;12157
10118;California;8340
10119;California;3633
10120;California;4847
10121;California;1726
10122;California;6218
10123;California;1629
10124;California;4220
10125;California;3008
10126;California;5923
10127;California;4998
10128;California;5999
10129;California;4001
10130;California;4287
10131;California;5486
10132;California;3882
10133;California;3741
10134;California;2600
10135;California;4243
10136;California;6244
10137;California;2819
10138;California;3578
10139;California;5136
10140;California;6230
10141;California;7816
10142;California;5881
10143;California;5785
10144;California;5866
10145;California;5743
10146;California;6512
10147;California;4922
10148;California;4200
10149;California;6776
10150;California;6556
10151;California;10934
10152;California;8230
10153;California;6427
10154;California;4592
10155;California;3359
10156;California;1933
10157;California;4144
10158;California;5962
10159;California;3510
10160;California;3448
10161;California;5386
10162;California;3171
10163;California;4033
10164;California;5055
10165;California;7343
10166;California;7425
10167;California;21879
10168;California;14698
10169;California;6218
10170;California;7421
10171;California;11987
10172;California;7262
10173;California;4868
10174;California;6687
10175;California;3182
10176;California;4271
10177;California;6306
10178;California;3308
10179;California;3584
10180;California;4144
10181;California;1998
10182;California;4425
10183;California;5428
10184;California;1913
10185;California;7122
10186;California;6927
10187;California;5494
10188;California;6504
10189;California;4486
10190;California;8974
10191;California;3802
10192;California;2132
10193;California;5311
10194;California;2847
10195;California;3872
10196;California;1493
10197;California;5315
10198;California;3277
10199;California;6532
10200;California;10629
10201;California;4114
10202;California;5398
10203;California;3461
10204;California;3478
10205;California;5348
10206;California;2790
10207;California;7976
10208;California;7491
10209;California;3219
10210;California;1802
10211;California;3661
10212;California;1883
10213;California;3898
10214;California;4301
10215;California;3718
10216;California;7372
10217;California;3164
10218;California;8663
10219;California;7883
10220;California;5641
10221;California;7238
10222;California;5121
10223;California;10621
10224;California;6145
10225;California;9972
10226;California;5346
10227;California;6422
10228;California;5145
10229;California;7818
10230;California;7056
10231;California;9434
10232;California;200
10233;California;4978
10234;California;2879
10235;California;0
10236;California;5445
10237;California;4354
10238;California;3685
10239;California;3482
10240;California;5090
10241;California;8231
10242;California;5640
10243;California;7724
10244;California;7150
10245;California;3922
10246;California;6896
10247;California;6405
10248;California;6756
10249;California;8509
10250;California;7427
10251;California;5648
10252;California;5520
10253;California;2883
10254;California;5969
10255;California;2701
10256;California;6186
10257;California;4434
10258;California;7168
10259;California;4634
10260;California;5508
10261;California;8166
10262;California;3139
10263;California;8436
10264;California;4064
10265;California;7369
10266;California;5567
10267;California;8017
10268;California;6234
10269;California;4829
10270;California;3860
10271;California;4315
10272;California;3408
10273;California;3739
10274;California;6786
10275;California;5970
10276;California;5592
10277;California;2355
10278;California;5026
10279;California;5833
10280;California;3285
10281;California;8299
10282;California;2866
10283;California;4113
10284;California;4966
10285;California;3770
10286;California;2994
10287;California;2735
10288;California;4944
10289;California;3329
